,location,long,lat
1051,Plymouth MI,-93.46651,45.0065149
1052,Mumbai,72.878176,19.0785451
1053,,,
1054,Wall Street,-74.0088308,40.7060194
1055,Chicago IL,-87.6244212,41.8755616
1056,Palo Alto California,-122.1598465,37.4443293
1057,Sydney Melbourne Australia,144.96215712427693,-37.76982905
1058,Gurgaon,77.00270014657752,28.42826235
1059,,,
1060,India,78.6677428,22.3511148
1061,Wall Street,-74.0088308,40.7060194
1062,India,78.6677428,22.3511148
1063,Bangalore,77.590082,12.9767936
1064,London England,-0.12765,51.5073359
1065,in my skin,,
1066,Bangalore,77.590082,12.9767936
1067,,,
1068,,,
1069,,,
1070,,,
1071,,,
1072,,,
1073,,,
1074,,,
1075,,,
1076,,,
1077,,,
1078,,,
1079,,,
1080,,,
1081,,,
1082,,,
1083,,,
1084,,,
1085,,,
1086,,,
1087,,,
1088,,,
1089,,,
1090,,,
1091,,,
1092,,,
1093,,,
1094,,,
1095,,,
1096,,,
1097,,,
1098,,,
1099,,,
1100,,,
1101,Mountain View CA,-122.0832101,37.3893889
1102,India,78.6677428,22.3511148
1103,Santa Cruz CA,-121.9905908,37.050096
1104,,,
1105,Western Nebraska,-97.198095,40.393614
1106,US Europe and the Caribbean,,
1107,,,
1108,Working From Home,,
1109,,,
1110,Springfield MO,-93.2946576,37.1968298
1111,Houston TX,-95.3676974,29.7589382
1112,,,
1113,,,
1114,Fort Myers FL,-81.8014096,26.6556327
1115,Atlanta GA,-84.3902644,33.7489924
1116,Mother Earth,0.4758995591006566,50.863772
1117,National,-80.0383863,39.5863598
1118,India,78.6677428,22.3511148
1119,,,
1120,London UK,-0.12765,51.5073359
1121,30 West 47th Street Store 1 New York NY 10036,,
1122,Worldwide,-2.2434612,53.5120412
1123,Centennial CO,-104.8769227,39.579155
1124,,,
1125,,,
1126,,,
1127,,,
1128,Trading Strategies,,
1129,,,
1130,Analog Digital Space,,
1131,,,
1132,,,
1133,Atlanta GA,-84.3902644,33.7489924
1134,Nationwide,-1.776962348126316,51.5382464
1135,Manhattan NY,-73.9598939,40.7896239
1136,New York,-74.0060152,40.7127281
1137,United States,-100.445882,39.7837304
1138,,,
1139,,,
1140,Manhattan NY,-73.9598939,40.7896239
1141,US Europe and the Caribbean,,
1142,,,
1143,Bengaluru India,77.590082,12.9767936
1144,Where Batman is Filmed,,
1145,,,
1146,,,
1147,Bengaluru India,77.590082,12.9767936
1148,San Jose CA,-121.890591,37.3361663
1149,India,78.6677428,22.3511148
1150,Delhi India,77.1565959,28.6600584
1151,San Francisco CA,-122.419906,37.7790262
1152,Mumbai India,72.878176,19.0785451
1153,,,
1154,,,
1155,,,
1156,Atlanta GA,-84.3902644,33.7489924
1157,,,
1158,,,
1159,,,
1160,,,
1161,,,
1162,,,
1163,,,
1164,Chennai India,80.270186,13.0836939
1165,India,78.6677428,22.3511148
1166,India,78.6677428,22.3511148
1167,,,
1168,Mumbai India,72.878176,19.0785451
1169,Bologna Emilia Romagna,11.3425798,44.4939334
1170,Pune India,73.8544541,18.521428
1171,,,
1172,Bologna Emilia Romagna,11.3425798,44.4939334
1173,New York NY,-74.0060152,40.7127281
1174,India,78.6677428,22.3511148
1175,Dallas TX,-96.7968559,32.7762719
1176,Atlanta GA,-84.3902644,33.7489924
1177,New York NY,-74.0060152,40.7127281
1178,,,
1179,,,
1180,,,
1181,,,
1182,,,
1183,,,
1184,,,
1185,,,
1186,,,
1187,,,
1188,,,
1189,,,
1190,,,
1191,,,
1192,,,
1193,,,
1194,,,
1195,,,
1196,,,
1197,,,
1198,,,
1199,New Delhi,77.2090057,28.6138954
1200,Chennai Tamil Nadu India,80.270186,13.0836939
1201,Kyiv Ukraine,30.5241361,50.4500336
1202,,,
1203,California USA,-118.755997,36.7014631
1204,Browse Ukrainian Freelancers,,
1205,,,
1206,Tacoma WA,-122.439874,47.2495798
1207,India,78.6677428,22.3511148
1208,Nebraska,-99.5873816,41.7370229
1209,San Francisco CA,-122.419906,37.7790262
1210,Malibu CA,-118.689423,34.035591
1211,Downtown Jacksonville FL,-81.6563531,30.3260662
1212,London UK,-0.12765,51.5073359
1213,San Diego,-117.1627728,32.7174202
1214,The Moon,-86.2385846,33.1584497
1215,Pune India,73.8544541,18.521428
1216,,,
1217,New York USA,-74.0060152,40.7127281
1218,Mumbai India,72.878176,19.0785451
1219,India,78.6677428,22.3511148
1220,Everywhere,19.9036023,39.6262264
1221,Mohali India,76.7176885,30.7041168
1222,,,
1223,,,
1224,,,
1225,,,
1226,,,
1227,,,
1228,Nebraska,-99.5873816,41.7370229
1229,,,
1230,,,
1231,,,
1232,,,
1233,,,
1234,,,
1235,,,
1236,,,
1237,,,
1238,New Delhi,77.2090057,28.6138954
1239,India,78.6677428,22.3511148
1240,Calgary Alberta,-114.065465,51.0460954
1241,New York NY,-74.0060152,40.7127281
1242,,,
1243,Akbvr Official Music Channel,,
1244,Connecticut USA,-72.7342163,41.6500201
1245,Port Washington New York,-73.6958069,40.8257072
1246,Texas USA,-98.5456116,31.2638905
1247,Global Americas EMEA APAC,,
1248,,,
1249,,,
1250,,,
1251,,,
1252,,,
1253,,,
1254,,,
1255,,,
1256,,,
1257,,,
1258,,,
1259,,,
1260,,,
1261,,,
1262,,,
1263,,,
1264,,,
1265,,,
1266,,,
1267,,,
1268,Lyon France,4.8320114,45.7578137
1269,Corner of Blocknode Wall St,,
1270,Hong Kong,114.1628131,22.2793278
1271,Scotland,-4.1140518,56.7861112
1272,Mumbai India,72.878176,19.0785451
1273,Texas USA,-98.5456116,31.2638905
1274,,,
1275,47deg 40 57 N 122deg 24 21 W,,
1276,United Kingdom,-3.2765753,54.7023545
1277,Los Angeles CA,-118.242766,34.0536909
1278,Chicago 60666,-87.89625028421052,41.98008233684211
1279,,,
1280,New Delhi India,77.2090057,28.6138954
1281,New Delhi,77.2090057,28.6138954
1282,,,
1283,New Delhi India,77.2090057,28.6138954
1284,New Delhi India,77.2090057,28.6138954
1285,Unitech Cyber Park Gurugram,77.0558748369136,28.4428641
1286,,,
1287,,,
1288,,,
1289,,,
1290,,,
1291,,,
1292,,,
1293,,,
1294,,,
1295,,,
1296,,,
1297,,,
1298,,,
1299,,,
1300,,,
1301,,,
1302,,,
1303,,,
1304,,,
1305,,,
1306,,,
1307,,,
1308,,,
1309,,,
1310,,,
1311,,,
1312,,,
1313,,,
1314,,,
1315,,,
1316,,,
1317,United States,-100.445882,39.7837304
1318,India,78.6677428,22.3511148
1319,,,
1320,,,
1321,Atlanta GA,-84.3902644,33.7489924
1322,Northeast Ohio,-81.24559718478912,41.1038891
1323,Metro DC,-74.0639925,4.6316226
1324,DC HeHim Catalyst,,
1325,Thiruvanathapuramkerala Indi,,
1326,Boulder CO,-105.3632079,40.102555
1327,United States,-100.445882,39.7837304
1328,,,
1329,Reston VA,-77.34188283719988,38.955696
1330,,,
1331,Worldwide,-2.2434612,53.5120412
1332,,,
1333,London UK,-0.12765,51.5073359
1334,Nebraska,-99.5873816,41.7370229
1335,,,
1336,,,
1337,India,78.6677428,22.3511148
1338,,,
1339,Chicago,-87.6244212,41.8755616
1340,Orlando FL,-81.3790304,28.5421109
1341,Orlando FL,-81.3790304,28.5421109
1342,,,
1343,,,
1344,Calgary Alberta,-114.065465,51.0460954
1345,Collingwood ON Granby CO,,
1346,Thiruvanathapuramkerala Indi,,
1347,Singapore,103.8194992,1.357107
1348,Singapore,103.8194992,1.357107
1349,Detroit,-83.0466403,42.3315509
1350,Vancouver BC,-123.113952,49.2608724
1351,India,78.6677428,22.3511148
1352,London UK,-0.12765,51.5073359
1353,,,
1354,,,
1355,,,
1356,,,
1357,,,
1358,,,
1359,,,
1360,,,
1361,,,
1362,,,
1363,,,
1364,,,
1365,,,
1366,,,
1367,,,
1368,,,
1369,,,
1370,,,
1371,,,
1372,,,
1373,,,
1374,,,
1375,,,
1376,,,
1377,,,
1378,,,
1379,,,
1380,,,
1381,,,
1382,,,
1383,US Europe and the Caribbean,,
1384,Des Moines IA,-93.6046655,41.5910323
1385,,,
1386,,,
1387,,,
1388,,,
1389,,,
1390,,,
1391,,,
1392,,,
1393,,,
1394,,,
1395,,,
1396,,,
1397,,,
1398,,,
1399,,,
1400,,,
1401,,,
1402,,,
1403,,,
1404,,,
1405,,,
1406,,,
1407,,,
1408,,,
1409,,,
1410,,,
1411,,,
1412,Washington DC,-77.0365427,38.8950368
1413,Worldwide,-2.2434612,53.5120412
1414,Atlanta GA,-84.3902644,33.7489924
1415,,,
1416,,,
1417,,,
1418,,,
1419,,,
1420,,,
1421,,,
1422,National,-80.0383863,39.5863598
1423,,,
1424,,,
1425,,,
1426,,,
1427,Palm Beach Gardens FL,-80.1386547,26.8233946
1428,India,78.6677428,22.3511148
1429,,,
1430,Silicon Valley,-122.1545229,37.4429964
1431,San Francisco,-122.419906,37.7790262
1432,India,78.6677428,22.3511148
1433,,,
1434,,,
1435,India,78.6677428,22.3511148
1436,Singapore,103.8194992,1.357107
1437,Vancouver BC Canada,-123.113952,49.2608724
1438,,,
1439,,,
1440,,,
1441,,,
1442,,,
1443,,,
1444,,,
1445,,,
1446,,,
1447,,,
1448,,,
1449,,,
1450,,,
1451,,,
1452,,,
1453,,,
1454,,,
1455,,,
1456,,,
1457,,,
1458,,,
1459,,,
1460,,,
1461,,,
1462,,,
1463,,,
1464,,,
1465,Pennsylvania USA,-77.7278831,40.9699889
1466,Toronto Ontario,-79.3839347,43.6534817
1467,LA Atlanta,-75.6779851,38.708725
1468,Vilnius Lithuania,25.2829111,54.6870458
1469,,,
1470,,,
1471,Serving all 50 states,,
1472,Worldwide,-2.2434612,53.5120412
1473,,,
1474,Chicago and Itasca IL,,
1475,,,
1476,,,
1477,Makati City National Capital Region,121.0128136,14.5480343
1478,,,
1479,Atlanta GA,-84.3902644,33.7489924
1480,,,
1481,Boca Raton FL,-80.0830984,26.3586885
1482,,,
1483,,,
1484,,,
1485,,,
1486,,,
1487,,,
1488,,,
1489,,,
1490,,,
1491,,,
1492,,,
1493,,,
1494,,,
1495,,,
1496,,,
1497,,,
1498,,,
1499,,,
1500,,,
1501,,,
1502,Oregon USA,-120.737257,43.9792797
1503,,,
1504,,,
1505,Indianapolis IN,-86.1583502,39.7683331
1506,Boulder CO,-105.3632079,40.102555
1507,Massachusetts Singapore,-71.7812014411663,42.555532850000006
1508,,,
1509,,,
1510,,,
1511,Berlin Germany,13.3888599,52.5170365
1512,Washington DC,-77.0365427,38.8950368
1513,Canada,-107.991707,61.0666922
1514,Atlanta GA,-84.3902644,33.7489924
1515,,,
1516,,,
1517,Cairo Egypt,31.2357257,30.0443879
1518,,,
1519,,,
1520,,,
1521,,,
1522,New York NY,-74.0060152,40.7127281
1523,Canada,-107.991707,61.0666922
1524,San Francisco CA,-122.419906,37.7790262
1525,Palo Alto California,-122.1598465,37.4443293
1526,,,
1527,Toronto Ontario,-79.3839347,43.6534817
1528,,,
1529,Seattle WA,-122.330062,47.6038321
1530,meowloe,,
1531,Mumbai India,72.878176,19.0785451
1532,,,
1533,,,
1534,,,
1535,,,
1536,,,
1537,,,
1538,,,
1539,,,
1540,,,
1541,,,
1542,,,
1543,,,
1544,,,
1545,,,
1546,,,
1547,,,
1548,,,
1549,,,
1550,,,
1551,,,
1552,,,
1553,,,
1554,,,
1555,,,
1556,,,
1557,,,
1558,,,
1559,B,6.3111933,49.4307696
1560,,,
1561,,,
1562,,,
1563,,,
1564,,,
1565,,,
1566,,,
1567,,,
1568,,,
1569,,,
1570,,,
1571,,,
1572,,,
1573,,,
1574,,,
1575,,,
1576,,,
1577,,,
1578,,,
1579,,,
1580,,,
1581,,,
1582,,,
1583,,,
1584,,,
1585,,,
1586,,,
1587,,,
1588,,,
1589,,,
1590,,,
1591,,,
1592,,,
1593,,,
1594,,,
1595,,,
1596,,,
1597,,,
1598,,,
1599,,,
1600,,,
1601,,,
1602,,,
1603,,,
1604,,,
1605,,,
1606,,,
1607,,,
1608,,,
1609,,,
1610,,,
1611,,,
1612,,,
1613,,,
1614,,,
1615,,,
1616,,,
1617,,,
1618,,,
1619,,,
1620,,,
1621,,,
1622,,,
1623,,,
1624,,,
1625,,,
1626,India,78.6677428,22.3511148
1627,Delhi,77.2219388,28.6517178
1628,India,78.6677428,22.3511148
1629,New York NY,-74.0060152,40.7127281
1630,Los AnglesOrange County,,
1631,Bengaluru India,77.590082,12.9767936
1632,Wilmington NC,-77.9447107,34.2257282
1633,,,
1634,Singapore,103.8194992,1.357107
1635,Detroit,-83.0466403,42.3315509
1636,Virtual OfficeWallingford PA,,
1637,,,
1638,,,
1639,Worldwide,-2.2434612,53.5120412
1640,Bubbleville USA,,
1641,Atlanta GA,-84.3902644,33.7489924
1642,,,
1643,,,
1644,,,
1645,,,
1646,,,
1647,,,
1648,,,
1649,,,
1650,,,
1651,,,
1652,,,
1653,,,
1654,,,
1655,,,
1656,,,
1657,,,
1658,,,
1659,,,
1660,,,
1661,,,
1662,,,
1663,,,
1664,,,
1665,,,
1666,,,
1667,,,
1668,,,
1669,,,
1670,,,
1671,,,
1672,,,
1673,India,78.6677428,22.3511148
1674,,,
1675,,,
1676,Dallas TX,-96.7968559,32.7762719
1677,,,
1678,,,
1679,,,
1680,Mumbai,72.878176,19.0785451
1681,San Francisco CA,-122.419906,37.7790262
1682,MI,-100.445882,39.7837304
1683,Varanasi India,83.0076292,25.3356491
1684,Forks with Edward Cullen,,
1685,,,
1686,National,-80.0383863,39.5863598
1687,USA,-100.445882,39.7837304
1688,,,
1689,New York New York,-115.17449463280128,36.1021436
1690,New York,-74.0060152,40.7127281
1691,Overland Park Kansas,-94.6851702,38.9742502
1692,,,
1693,Hillsboro OR,-122.989827,45.5228939
1694,NYC NY,-74.0060152,40.7127281
1695,San Francisco CA,-122.419906,37.7790262
1696,New York NY,-74.0060152,40.7127281
1697,Plymouth MI,-93.46651,45.0065149
1698,Mumbai,72.878176,19.0785451
1699,New York,-74.0060152,40.7127281
1700,,,
1701,,,
1702,Online,3.8595132132013186,43.59047185
1703,New Delhi India,77.2090057,28.6138954
1704,Dubai United Arab Emirates,55.18853865430702,25.074282349999997
1705,,,
1706,Texas USA,-98.5456116,31.2638905
1707,,,
1708,Singapore,103.8194992,1.357107
1709,,,
1710,,,
1711,EU Onchain Web3 MetaVerse,,
1712,Greatest City in the World,,
1713,,,
1714,,,
1715,,,
1716,,,
1717,,,
1718,,,
1719,,,
1720,,,
1721,,,
1722,,,
1723,,,
1724,,,
1725,,,
1726,,,
1727,,,
1728,,,
1729,,,
1730,,,
1731,,,
1732,,,
1733,,,
1734,,,
1735,,,
1736,,,
1737,,,
1738,,,
1739,,,
1740,,,
1741,,,
1742,,,
1743,,,
1744,,,
1745,,,
1746,,,
1747,,,
1748,,,
1749,,,
1750,Texas USA,-98.5456116,31.2638905
1751,New Delhi,77.2090057,28.6138954
1752,,,
1753,Istanbul Turkey,8.5578947,45.7581012
1754,Canada,-107.991707,61.0666922
1755,Washington DC,-77.0365427,38.8950368
1756,Oklahoma City OK,-97.5170536,35.4729886
1757,,,
1758,India,78.6677428,22.3511148
1759,Warri Nigeria,5.732088231945298,5.52207155
1760,Matter Doesnt Matter,,
1761,New Delhi India,77.2090057,28.6138954
1762,Denver CO,-104.984862,39.7392364
1763,New York,-74.0060152,40.7127281
1764,New York,-74.0060152,40.7127281
1765,Toronto Ontario,-79.3839347,43.6534817
1766,India,78.6677428,22.3511148
1767,New Delhi,77.2090057,28.6138954
1768,Madrid Spain,-3.7035825,40.4167047
1769,New Delhi,77.2090057,28.6138954
1770,On your Smartphone Smart TV,,
1771,Internet,-72.33465445105234,19.37218875
1772,Fort Lauderdale Florida,-80.1433786,26.1223084
1773,Bengaluru India,77.590082,12.9767936
1774,India,78.6677428,22.3511148
1775,,,
1776,,,
1777,,,
1778,,,
1779,,,
1780,,,
1781,,,
1782,,,
1783,,,
1784,,,
1785,,,
1786,,,
1787,,,
1788,,,
1789,,,
1790,,,
1791,,,
1792,,,
1793,,,
1794,,,
1795,,,
1796,,,
1797,,,
1798,,,
1799,,,
1800,,,
1801,,,
1802,,,
1803,,,
1804,,,
1805,,,
1806,,,
1807,,,
1808,,,
1809,,,
1810,,,
1811,Delhi India,77.1565959,28.6600584
1812,Bangalore India,77.590082,12.9767936
1813,,,
1814,Berlin,13.3888599,52.5170365
1815,,,
1816,,,
1817,,,
1818,,,
1819,,,
1820,,,
1821,,,
1822,,,
1823,,,
1824,,,
1825,,,
1826,,,
1827,,,
1828,,,
1829,,,
1830,,,
1831,,,
1832,,,
1833,,,
1834,,,
1835,Northeast Ohio,-81.24559718478912,41.1038891
1836,La Jolla CA,-117.2740777,32.8401623
1837,Toronto Ontario,-79.3839347,43.6534817
1838,Mumbai,72.878176,19.0785451
1839,,,
1840,New York NY,-74.0060152,40.7127281
1841,US Europe and the Caribbean,,
1842,Atlanta GA,-84.3902644,33.7489924
1843,,,
1844,PHX SAN DIA,,
1845,,,
1846,,,
1847,,,
1848,New Delhi India,77.2090057,28.6138954
1849,India,78.6677428,22.3511148
1850,,,
1851,Corpus Christi TX,-97.4033191,27.7635302
1852,Corpus Christi TX,-97.4033191,27.7635302
1853,San Francisco,-122.419906,37.7790262
1854,Global,-79.34914879325001,43.7283874
1855,San Jose CA USA,-121.890591,37.3361663
1856,,,
1857,Texas USA,-98.5456116,31.2638905
1858,Philippines,122.7312101,12.7503486
1859,New Delhi,77.2090057,28.6138954
1860,,,
1861,Sydney | Hong Kong | Singapore,,
1862,India,78.6677428,22.3511148
1863,Unitech Cyber Park Gurugram,77.0558748369136,28.4428641
1864,,,
1865,London,-0.12765,51.5073359
1866,London England,-0.12765,51.5073359
1867,,,
1868,,,
1869,,,
1870,,,
1871,,,
1872,,,
1873,,,
1874,,,
1875,,,
1876,,,
1877,,,
1878,,,
1879,,,
1880,,,
1881,,,
1882,,,
1883,,,
1884,,,
1885,,,
1886,,,
1887,,,
1888,,,
1889,,,
1890,,,
1891,,,
1892,,,
1893,,,
1894,,,
1895,,,
1896,,,
1897,,,
1898,,,
1899,,,
1900,,,
1901,,,
1902,,,
1903,,,
1904,,,
1905,,,
1906,,,
1907,,,
1908,,,
1909,Cambridge MA,-71.1056157,42.3750997
1910,,,
1911,,,
1912,,,
1913,,,
1914,,,
1915,,,
1916,,,
1917,,,
1918,,,
1919,,,
1920,,,
1921,,,
1922,,,
1923,,,
1924,,,
1925,,,
1926,,,
1927,Web3,,
1928,Atlanta GA,-84.3902644,33.7489924
1929,,,
1930,Washington DC,-77.0365427,38.8950368
1931,,,
1932,Washington DC,-77.0365427,38.8950368
1933,PrimeRate,,
1934,Chicago IL,-87.6244212,41.8755616
1935,,,
1936,,,
1937,,,
1938,India,78.6677428,22.3511148
1939,,,
1940,DC HeHim Catalyst,,
1941,Minneapolis United States,-93.2654692,44.9772995
1942,Worldwide,-2.2434612,53.5120412
1943,New Delhi,77.2090057,28.6138954
1944,,,
1945,18665014942,,
1946,San Francisco CA,-122.419906,37.7790262
1947,,,
1948,Washington DC,-77.0365427,38.8950368
1949,San Francisco CA,-122.419906,37.7790262
1950,,,
1951,,,
1952,Washington DC,-77.0365427,38.8950368
1953,Boston MA,-71.060511,42.3554334
1954,,,
1955,Tampa FL,-82.458444,27.9477595
1956,South Florida,-94.8464256,37.1677128
1957,India,78.6677428,22.3511148
1958,,,
1959,,,
1960,United States,-100.445882,39.7837304
1961,Singapore,103.8194992,1.357107
1962,New York,-74.0060152,40.7127281
1963,Newark CA,-122.0402399,37.5296593
1964,,,
1965,Delhi,77.2219388,28.6517178
1966,Texas USA,-98.5456116,31.2638905
1967,New Delhi,77.2090057,28.6138954
1968,India,78.6677428,22.3511148
1969,India,78.6677428,22.3511148
1970,,,
1971,,,
1972,,,
1973,,,
1974,,,
1975,,,
1976,,,
1977,,,
1978,,,
1979,,,
1980,,,
1981,,,
1982,,,
1983,,,
1984,,,
1985,,,
1986,,,
1987,,,
1988,,,
1989,,,
1990,,,
1991,,,
1992,,,
1993,,,
1994,,,
1995,,,
1996,,,
1997,,,
1998,,,
1999,,,
2000,,,
2001,,,
2002,,,
2003,,,
2004,,,
2005,,,
2006,,,
2007,,,
2008,,,
2009,,,
2010,,,
2011,,,
2012,,,
2013,,,
2014,,,
2015,,,
2016,,,
2017,,,
2018,,,
2019,,,
2020,,,
2021,,,
2022,,,
2023,,,
2024,,,
2025,,,
2026,,,
2027,,,
2028,,,
2029,Worldwide,-2.2434612,53.5120412
2030,,,
2031,,,
2032,,,
2033,,,
2034,,,
2035,,,
2036,,,
2037,,,
2038,,,
2039,,,
2040,,,
2041,,,
2042,,,
2043,,,
2044,,,
2045,,,
2046,,,
2047,,,
2048,,,
2049,,,
2050,,,
2051,,,
2052,,,
2053,,,
2054,,,
2055,,,
2056,,,
2057,,,
2058,,,
2059,,,
2060,Mountain View CA,-122.0832101,37.3893889
2061,Greensboro WinstonSalem,,
2062,,,
2063,Des Moines IA,-93.6046655,41.5910323
2064,San Francisco Bay Area,-122.3558473,37.7884969
2065,Atlanta GA,-84.3902644,33.7489924
2066,Washington DC,-77.0365427,38.8950368
2067,,,
2068,Bristol England,-2.5972985,51.4538022
2069,Leawood KS,-94.6169012,38.966673
2070,San Francisco Bay Area,-122.3558473,37.7884969
2071,US Europe and the Caribbean,,
2072,Cairo Egypt,31.2357257,30.0443879
2073,Analog Digital Space,,
2074,,,
2075,,,
2076,Atlanta GA,-84.3902644,33.7489924
2077,Boca Raton Florida,-80.0830984,26.3586885
2078,Philadelphia PA,-75.1635262,39.9527237
2079,Chicago IL,-87.6244212,41.8755616
2080,Dallas Texas,-46.5101346,-23.6475942
2081,Vancouver BC Canada,-123.113952,49.2608724
2082,Clifton Park NY,-73.7812103,42.8631868
2083,The Interweb,,
2084,United States,-100.445882,39.7837304
2085,Tweet us localbiznetwork,,
2086,Americas EMEA Asia Pacific,,
2087,New York New York,-115.17449463280128,36.1021436
2088,Wall Street,-74.0088308,40.7060194
2089,Nationwide,-1.776962348126316,51.5382464
2090,,,
2091,Boulder CO The World,,
2092,Washington DC,-77.0365427,38.8950368
2093,Texas USA,-98.5456116,31.2638905
2094,USA,-100.445882,39.7837304
2095,China,104.999927,35.000074
2096,San Jose CA,-121.890591,37.3361663
2097,Global,-79.34914879325001,43.7283874
2098,China,104.999927,35.000074
2099,Attiki Greece,23.79940251269328,37.9946543
2100,,,
2101,Dinuba CA,-119.3870656,36.5432837
2102,DelhiNCR India,,
2103,Bengaluru India,77.590082,12.9767936
2104,Texas USA,-98.5456116,31.2638905
2105,India,78.6677428,22.3511148
2106,,,
2107,,,
2108,,,
2109,,,
2110,,,
2111,,,
2112,,,
2113,,,
2114,,,
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,,,
2121,,,
2122,,,
2123,,,
2124,,,
2125,,,
2126,,,
2127,,,
2128,,,
2129,,,
2130,,,
2131,,,
2132,,,
2133,,,
2134,,,
2135,,,
2136,,,
2137,,,
2138,,,
2139,,,
2140,,,
2141,,,
2142,,,
2143,Mumbai India,72.878176,19.0785451
2144,Hyderabad India,78.46106473453146,17.38878595
2145,,,
2146,India,78.6677428,22.3511148
2147,,,
2148,,,
2149,,,
2150,,,
2151,,,
2152,,,
2153,,,
2154,,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,,,
2161,,,
2162,,,
2163,,,
2164,,,
2165,,,
2166,,,
2167,,,
2168,,,
2169,,,
2170,,,
2171,,,
2172,,,
2173,,,
2174,,,
2175,,,
2176,,,
2177,,,
2178,,,
2179,,,
2180,,,
2181,,,
2182,,,
2183,,,
2184,,,
2185,,,
2186,,,
2187,,,
2188,,,
2189,,,
2190,,,
2191,,,
2192,,,
2193,,,
2194,,,
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,,,
2201,,,
2202,,,
2203,,,
2204,,,
2205,,,
2206,,,
2207,,,
2208,,,
2209,DelhiNCR India,,
2210,Calicut Kerala,75.7754716,11.2450558
2211,Wall Street,-74.0088308,40.7060194
2212,Des Moines IA,-93.6046655,41.5910323
2213,ChennaiBangalore,,
2214,ChennaiBangalore,,
2215,Ashburn United States,-77.46964646557657,39.030019100000004
2216,India,78.6677428,22.3511148
2217,AtlantaGa,,
2218,DelhiNCR India,,
2219,,,
2220,LA Atlanta,-75.6779851,38.708725
2221,,,
2222,Mumbai,72.878176,19.0785451
2223,Greatest City in the World,,
2224,DelhiNCR India,,
2225,India,78.6677428,22.3511148
